STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00014971,1911-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",835.5,Z,0.8,",Z",8,",Z",4,",Z",0,",Z",0,",Z",0,",Z",0,",Z",6,",Z",0,",Z",9,",Z",0,",Z",,,,,19111031,",,Z",19111031,"+,,Z",19111026,",,Z",,,19111012,",,Z",19111015,"+,,Z",-2.8,",Z,31,",0,",,Z,31,+",0,",T,Z,26,",23.4,",,Z,12,",23.9,",Z,15,+",273.5,Z,228.9,",Z",36.4,",,,Z",,,0,",T,,Z",10.98,",Z",16.24,",,,Z",5.71,",,,Z",,,,,,,,,,
USW00014971,1911-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",835.5,Z,0,",Z",3,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",26,",Z",4,",Z",0,",Z",0,",Z",,,,,19111112,",,Z",19111117,"+,,Z",19111117,",,Z",,,19111118,"+,,Z",19111109,",,Z",-16.7,",Z,12,",0,",T,Z,17,+",13,",,Z,17,",0.5,",,Z,18,+",16.7,",Z,09,",797.9,Z,524.4,",Z",1.3,",,,Z",,,13,",,,Z",0.85,",Z",6.98,",,,Z",-5.28,",,,Z",,,,,,,,,,
USW00014971,1911-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",835.5,Z,0,",Z",7,",Z",4,",Z",0,",Z",13,",Z",2,",Z",3,",Z",29,",Z",10,",Z",0,",Z",0,",Z",,,,,19111231,",,Z",19111227,"+,,Z",19111220,",,Z",,,19111209,",,Z",19111205,",,Z",-20,",Z,31,",102,",,Z,27,+",127,",,Z,20,",18.5,",,Z,09,",12.8,",Z,05,",1420.4,Z,622.5,",Z",56.9,",,,Z",,,236,",,,Z",-1.75,",Z",2.67,",,,Z",-6.17,",,,Z",,,,,,,,,,
USW00014971,1912-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",3,",Z",0,",Z",0,",Z",21,",Z",1,",Z",16,",Z",31,",Z",24,",Z",0,",Z",0,",Z",,,,,19120112,",,Z",19120120,"+,,Z",19120118,",,Z",,,19120117,",,Z",19120126,",,Z",-32.2,",Z,12,",76,",,Z,20,+",25,",,Z,18,",1,",,Z,17,",8.3,",Z,26,",2328.9,Z,908.5,",Z",1.8,",,,Z",,,28,",,,Z",-10.97,",Z",-6.21,",,,Z",-15.74,",,,Z",,,,,,,,,,
USW00014971,1912-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",7,",Z",4,",Z",0,",Z",11,",Z",3,",Z",2,",Z",26,",Z",15,",Z",0,",Z",0,",Z",,,,,19120203,",,Z",19120226,",,Z",19120226,",,Z",,,19120213,",,Z",19120217,",,Z",-21.7,",Z,03,",203,",,Z,26,",188,",,Z,26,",10.2,",,Z,13,",10.6,",Z,17,",2977.6,Z,648.7,",Z",33.4,",,,Z",,,363,",,,Z",-4.04,",Z",0.18,",,,Z",-8.25,",,,Z",,,,,,,,,,
USW00014971,1912-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",8,",Z",5,",Z",0,",Z",22,",Z",5,",Z",1,",Z",28,",Z",17,",Z",0,",Z",0,",Z",,,,,19120309,",,Z",19120314,",,Z",19120302,",,Z",,,19120302,",,Z",19120330,",,Z",-18.9,",Z,09,",406,",,Z,14,",152,",,Z,02,",12.7,",,Z,02,",20.6,",Z,30,",3642.4,Z,664.8,",Z",52.4,",,,Z",,,542,",,,Z",-3.11,",Z",1.7,",,,Z",-7.93,",,,Z",,,,,,,,,,
USW00014971,1912-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",1.4,Z,1.4,",Z",8,",Z",3,",Z",1,",Z",0,",Z",0,",Z",0,",Z",3,",Z",0,",Z",7,",Z",0,",Z",,,,,19120407,",,Z",19120430,"+,,Z",19120430,"+,,Z",,,19120420,",,Z",19120405,",,Z",-1.1,",Z,07,",0,",,Z,30,+",0,",,Z,30,+",49,",,Z,20,",26.7,",Z,05,",3844.2,Z,201.8,",Z",63.5,",,,Z",,,0,",,,Z",11.65,",Z",17.23,",,,Z",6.07,",,,Z",,,,,,,,,,
USW00014971,1912-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",67.2,Z,65.8,",Z",7,",Z",4,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",26,",Z",4,",Z",,,,,19120514,",,Z",19120531,"+,,Z",19120531,"+,,Z",,,19120504,",,Z",19120526,",,Z",2.2,",Z,14,",0,",,Z,31,+",0,",,Z,31,+",9.1,",,Z,04,",36.7,",Z,26,",3900.4,Z,56.2,",Z",24.3,",,,Z",,,0,",,,Z",18.65,",Z",25.96,",,,Z",11.33,",,,Z",,,,,,,,,,
USW00014971,1912-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",154,Z,86.8,",Z",11,",Z",5,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",24,",Z",6,",Z",,,,,19120604,",,Z",19120630,"+,,Z",19120630,"+,,Z",,,19120612,",,Z",19120629,",,Z",8.3,",Z,04,",0,",,Z,30,+",0,",,Z,30,+",41.9,",,Z,12,",36.1,",Z,29,",3931.8,Z,31.4,",Z",76,",,,Z",,,0,",,,Z",20.18,",Z",26.49,",,,Z",13.87,",,,Z",,,,,,,,,,
USW00014971,1912-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",396.8,Z,242.8,",Z",10,",Z",7,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",20,",Z",,,,,19120716,",,Z",19120731,"+,,Z",19120731,"+,,Z",,,19120726,",,Z",19120709,",,Z",10,",Z,16,",0,",,Z,31,+",0,",,Z,31,+",14,",,Z,26,",40,",Z,09,",1.1,Z,1.1,",Z",55.4,",,,Z",,,0,",,,Z",26.13,",Z",32.86,",,,Z",19.39,",,,Z",,,,,,,,,,
USW00014971,1912-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",577.3,Z,180.5,",Z",10,",Z",5,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",30,",Z",13,",Z",,,,,19120803,",,Z",19120831,"+,,Z",19120831,"+,,Z",,,19120816,",,Z",19120825,",,Z",12.8,",Z,03,",0,",,Z,31,+",0,",,Z,31,+",43.4,",,Z,16,",38.9,",Z,25,",2.2,Z,1.1,",Z",105.7,",,,Z",,,0,",,,Z",24.12,",Z",30.5,",,,Z",17.74,",,,Z",,,,,,,,,,
USW00014971,1912-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",674.5,Z,97.2,",Z",14,",Z",10,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",16,",Z",6,",Z",,,,,19120930,",,Z",19120930,"+,,Z",19120930,"+,,Z",,,19120909,",,Z",19120908,",,Z",0.6,",Z,30,",0,",,Z,30,+",0,",,Z,30,+",18,",,Z,09,",37.2,",Z,08,",126.4,Z,124.2,",Z",77.5,",,,Z",,,0,",,,Z",17.43,",Z",23.07,",,,Z",11.8,",,,Z",,,,,,,,,,
USW00014971,1912-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",684.3,Z,9.8,",Z",9,",Z",4,",Z",1,",Z",0,",Z",0,",Z",0,",Z",3,",Z",0,",Z",14,",Z",0,",Z",,,,,19121030,",,Z",19121031,"+,,Z",19121031,",,Z",,,19121010,",,Z",19121005,",,Z",-2.2,",Z,30,",0,",,Z,31,+",0,",T,Z,31,",27.4,",,Z,10,",31.7,",Z,05,",306.7,Z,180.3,",Z",69.7,",,,Z",,,0,",T,,Z",12.83,",Z",19.28,",,,Z",6.38,",,,Z",,,,,,,,,,
USW00014971,1912-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",684.3,Z,0,",Z",1,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",18,",Z",0,",Z",2,",Z",0,",Z",,,,,19121124,",,Z",19121130,"+,,Z",19121127,",,Z",,,19121112,",,Z",19121107,",,Z",-8.9,",Z,24,",0,",,Z,30,+",0,",T,Z,27,",9.1,",,Z,12,",21.7,",Z,07,",659.4,Z,352.7,",Z",9.1,",,,Z",,,0,",T,,Z",6.58,",Z",12.96,",,,Z",0.19,",,,Z",,,,,,,,,,
USW00014971,1912-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",684.3,Z,0,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",3,",Z",0,",Z",0,",Z",,,,,19121212,",,Z",19121211,"+,,Z",19121205,",,Z",,,19121205,"+,,Z",19121230,",,Z",-14.4,",Z,12,",0,",T,Z,11,+",3,",,Z,05,",0.3,",,Z,05,+",16.1,",Z,30,",1209,Z,549.6,",Z",0.6,",,,Z",,,3,",,,Z",0.6,",Z",7.11,",,,Z",-5.9,",,,Z",,,,,,,,,,
USW00014971,1913-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",5,",Z",1,",Z",0,",Z",12,",Z",2,",Z",7,",Z",31,",Z",12,",Z",0,",Z",0,",Z",,,,,19130112,"+,,Z",19130109,"+,,Z",19130107,",,Z",,,19130107,",,Z",19130129,",,Z",-23.9,",Z,12,+",102,",,Z,09,+",61,",,Z,07,",3,",,Z,07,",17.2,",Z,29,",1914.8,Z,705.8,",Z",7.9,",,,Z",,,114,",,,Z",-4.44,",Z",1.33,",,,Z",-10.2,",,,Z",,,,,,,,,,
USW00014971,1913-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",6,",Z",3,",Z",0,",Z",10,",Z",4,",Z",4,",Z",26,",Z",18,",Z",1,",Z",0,",Z",,,,,19130224,",,Z",19130228,"+,,Z",19130221,",,Z",,,19130221,",,Z",19130217,",,Z",-21.1,",Z,24,",178,",,Z,28,+",132,",,Z,21,",14,",,Z,21,",22.2,",Z,17,",2570,Z,655.2,",Z",22.9,",,,Z",,,256,",,,Z",-5.07,",Z",0.8,",,,Z",-10.93,",,,Z",,,,,,,,,,
USW00014971,1913-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",10,",Z",4,",Z",0,",Z",5,",Z",1,",Z",2,",Z",20,",Z",7,",Z",2,",Z",0,",Z",,,,,19130302,",,Z",19130301,",,Z",19130325,",,Z",,,19130314,",,Z",19130323,",,Z",-21.7,",Z,02,",178,",,Z,01,",58,",,Z,25,",21.8,",,Z,14,",22.2,",Z,23,",3075.8,Z,505.8,",Z",39.5,",,,Z",,,92,",,,Z",2.02,",Z",8.3,",,,Z",-4.27,",,,Z",,,,,,,,,,
USW00014971,1913-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",10.9,Z,10.9,",Z",9,",Z",6,",Z",1,",Z",0,",Z",0,",Z",0,",Z",3,",Z",0,",Z",13,",Z",0,",Z",,,,,19130413,"+,,Z",19130410,",,Z",19130410,",,Z",,,19130423,",,Z",19130430,",,Z",-1.1,",Z,13,+",0,",T,Z,10,",10,",,Z,10,",29.2,",,Z,23,",30.6,",Z,30,",3274.3,Z,198.5,",Z",62.5,",,,Z",,,10,",,,Z",12.08,",Z",18.8,",,,Z",5.36,",,,Z",,,,,,,,,,
USW00014971,1913-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",61.7,Z,50.8,",Z",12,",Z",10,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",18,",Z",4,",Z",,,,,19130506,",,Z",19130531,"+,,Z",19130531,"+,,Z",,,19130520,",,Z",19130529,",,Z",4.4,",Z,06,",0,",,Z,31,+",0,",,Z,31,+",32.8,",,Z,20,",36.7,",Z,29,",3360.4,Z,86.1,",Z",152.9,",,,Z",,,0,",,,Z",17.2,",Z",23.14,",,,Z",11.25,",,,Z",,,,,,,,,,
USW00014971,1913-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",227,Z,165.3,",Z",10,",Z",6,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",27,",Z",12,",Z",,,,,19130610,",,Z",19130630,"+,,Z",19130630,"+,,Z",,,19130604,",,Z",19130626,",,Z",6.1,",Z,10,",0,",,Z,30,+",0,",,Z,30,+",27.2,",,Z,04,",37.2,",Z,26,",3376.5,Z,16.1,",Z",57.7,",,,Z",,,0,",,,Z",23.31,",Z",29.69,",,,Z",16.92,",,,Z",,,,,,,,,,
USW00014971,1913-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",503.1,Z,276.1,",Z",10,",Z",3,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",22,",Z",,,,,19130721,",,Z",19130731,"+,,Z",19130731,"+,,Z",,,19130728,",,Z",19130716,",,Z",12.2,",Z,21,",0,",,Z,31,+",0,",,Z,31,+",25.1,",,Z,28,",42.8,",Z,16,",0,Z,0,",Z",49.5,",,,Z",,,0,",,,Z",27.24,",Z",34.49,",,,Z",19.99,",,,Z",,,,,,,,,,
USW00014971,1913-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",806.5,Z,303.4,",Z",4,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",26,",Z",,,,,19130829,"+,,Z",19130831,"+,,Z",19130831,"+,,Z",,,19130810,",,Z",19130808,",,Z",12.2,",Z,29,+",0,",,Z,31,+",0,",,Z,31,+",3.8,",,Z,10,",41.7,",Z,08,",0,Z,0,",Z",7.9,",,,Z",,,0,",,,Z",28.12,",Z",36.46,",,,Z",19.78,",,,Z",,,,,,,,,,
USW00014971,1913-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",919.4,Z,112.9,",Z",9,",Z",7,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",19,",Z",7,",Z",,,,,19130922,",,Z",19130930,"+,,Z",19130930,"+,,Z",,,19130924,",,Z",19130905,",,Z",1.1,",Z,22,",0,",,Z,30,+",0,",,Z,30,+",44.2,",,Z,24,",39.4,",Z,05,",72.5,Z,72.5,",Z",83.8,",,,Z",,,0,",,,Z",19.68,",Z",25.75,",,,Z",13.61,",,,Z",,,,,,,,,,
USW00014971,1913-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",930.6,Z,11.2,"2,Z",7,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,"1,Z",10,"1,Z",0,"1,Z",14,"1,Z",0,"1,Z",,,,,19131029,",1,Z",19131028,"+,,Z",19131028,",,Z",,,19131004,",,Z",19131003,",1,Z",-9.4,"1,Z,29,",0,",T,Z,28,+",13,",,Z,28,",7.6,",,Z,04,",28.9,"1,Z,03,",320.5,Z,248,"1,Z",17.8,",,,Z",,,13,",,,Z",10.38,"2,Z",17.05,"1,,,Z",3.7,"1,,,Z",,,,,,,,,,
USW00014971,1913-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",930.6,Z,0,",Z",7,",Z",4,",Z",1,",Z",0,",Z",0,",Z",0,",Z",11,",Z",0,",Z",2,",Z",0,",Z",,,,,19131110,",,Z",19131130,"+,,Z",19131130,"+,,Z",,,19131130,",,Z",19131120,",,Z",-7.2,",Z,10,",0,",,Z,30,+",0,",,Z,30,+",34.5,",,Z,30,",22.2,",Z,20,",629.9,Z,309.4,",Z",61.6,",,,Z",,,0,",,,Z",8.02,",Z",13.13,",,,Z",2.91,",,,Z",,,,,,,,,,
USW00014971,1913-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",930.6,Z,0,",Z",9,",Z",7,",Z",1,",Z",7,",Z",1,",Z",0,",Z",23,",Z",10,",Z",0,",Z",0,",Z",,,,,19131226,",,Z",19131226,"+,,Z",19131220,",,Z",,,19131205,",,Z",19131212,"+,,Z",-14.4,",Z,26,",25,",,Z,26,+",25,",,Z,20,",43.7,",,Z,05,",12.2,",Z,12,+",1172.6,Z,542.7,",Z",102.4,",,,Z",,,28,",,,Z",0.83,",Z",4.87,",,,Z",-3.21,",,,Z",,,,,,,,,,
USW00014971,1914-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",3,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",23,",Z",9,",Z",0,",Z",0,",Z",,,,,19140112,",,Z",19140125,"+,,Z",19140125,",,Z",,,19140117,",,Z",19140128,"+,,Z",-15,",Z,12,",0,",T,Z,25,+",15,",,Z,25,",4.8,",,Z,17,",13.9,",Z,28,+",1741.9,Z,569.3,",Z",7.1,",,,Z",,,15,",,,Z",-0.03,",Z",4.5,",,,Z",-4.56,",,,Z",,,,,,,,,,
USW00014971,1914-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",9,",Z",2,",Z",0,",Z",12,",Z",4,",Z",5,",Z",27,",Z",15,",Z",0,",Z",0,",Z",,,,,19140207,",,Z",19140223,",,Z",19140223,",,Z",,,19140212,",,Z",19140217,",,Z",-23.3,",Z,07,",152,",,Z,23,",102,",,Z,23,",5.3,",,Z,12,",11.1,",Z,17,",2405.1,Z,663.2,",Z",18,",,,Z",,,286,",,,Z",-5.35,",Z",-0.08,",,,Z",-10.63,",,,Z",,,,,,,,,,
USW00014971,1914-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",9,",Z",5,",Z",1,",Z",4,",Z",2,",Z",1,",Z",20,",Z",5,",Z",3,",Z",0,",Z",,,,,19140320,",,Z",19140318,",,Z",19140318,",,Z",,,19140328,",,Z",19140314,",,Z",-18.9,",Z,20,",152,",,Z,18,",160,",,Z,18,",44.2,",,Z,28,",22.8,",Z,14,",2886.8,Z,481.7,",Z",90.2,",,,Z",,,224,",,,Z",2.8,",Z",8.42,",,,Z",-2.83,",,,Z",,,,,,,,,,
USW00014971,1914-04,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",13.4,Z,13.4,",Z",7,",Z",4,",Z",0,",Z",0,",Z",0,",Z",0,",Z",7,",Z",0,",Z",11,",Z",0,",Z",,,,,19140408,",,Z",19140430,"+,,Z",19140408,"+,,Z",,,19140427,",,Z",19140426,",,Z",-5.6,",Z,08,",0,",,Z,30,+",0,",T,Z,08,+",23.9,",,Z,27,",28.9,",Z,26,",3113.3,Z,226.5,",Z",59.5,",,,Z",,,0,",T,,Z",11.23,",Z",17.3,",,,Z",5.15,",,,Z",,,,,,,,,,
USW00014971,1914-05,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",77.9,Z,64.5,",Z",7,",Z",5,",Z",1,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",21,",Z",3,",Z",,,,,19140513,",,Z",19140531,"+,,Z",19140531,"+,,Z",,,19140527,",,Z",19140526,"+,,Z",1.1,",Z,13,",0,",,Z,31,+",0,",,Z,31,+",69.3,",,Z,27,",34.4,",Z,26,+",3192.3,Z,79,",Z",106.8,",,,Z",,,0,",,,Z",17.87,",Z",24.08,",,,Z",11.65,",,,Z",,,,,,,,,,
USW00014971,1914-06,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",249.3,Z,171.4,",Z",17,",Z",11,",Z",4,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",30,",Z",11,",Z",,,,,19140628,",,Z",19140630,"+,,Z",19140630,"+,,Z",,,19140605,",,Z",19140626,"+,,Z",12.8,",Z,28,",0,",,Z,30,+",0,",,Z,30,+",103.6,",,Z,05,",36.7,",Z,26,+",3192.3,Z,0,",Z",272.3,",,,Z",,,0,",,,Z",24.05,",Z",29.92,",,,Z",18.18,",,,Z",,,,,,,,,,
USW00014971,1914-07,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",492.6,Z,243.3,",Z",8,",Z",5,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",20,",Z",,,,,19140718,"+,,Z",19140731,"+,,Z",19140731,"+,,Z",,,19140725,",,Z",19140712,",,Z",14.4,",Z,18,+",0,",,Z,31,+",0,",,Z,31,+",79.2,",,Z,25,",39.4,",Z,12,",0,Z,0,",Z",123,",,,Z",,,0,",,,Z",26.18,",Z",32.81,",,,Z",19.55,",,,Z",,,,,,,,,,
USW00014971,1914-08,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",694.8,Z,202.2,",Z",8,",Z",5,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",31,",Z",15,",Z",,,,,19140827,"+,,Z",19140831,"+,,Z",19140831,"+,,Z",,,19140809,",,Z",19140822,"+,,Z",12.8,",Z,27,+",0,",,Z,31,+",0,",,Z,31,+",14,",,Z,09,",37.8,",Z,22,+",1.1,Z,1.1,",Z",37.5,",,,Z",,,0,",,,Z",24.82,",Z",31.18,",,,Z",18.46,",,,Z",,,,,,,,,,
USW00014971,1914-09,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",766.4,Z,71.6,",Z",11,",Z",6,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",26,",Z",1,",Z",,,,,19140925,",,Z",19140930,"+,,Z",19140930,"+,,Z",,,19140909,",,Z",19140905,",,Z",7.2,",Z,25,",0,",,Z,30,+",0,",,Z,30,+",107.2,",,Z,09,",38.3,",Z,05,",24.2,Z,23.1,",Z",211.6,",,,Z",,,0,",,,Z",19.95,",Z",26.22,",,,Z",13.68,",,,Z",,,,,,,,,,
USW00014971,1914-10,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",782,Z,15.6,",Z",11,",Z",7,",Z",0,",Z",0,",Z",0,",Z",0,",Z",2,",Z",0,",Z",14,",Z",0,",Z",,,,,19141027,",,Z",19141031,"+,,Z",19141031,"+,,Z",,,19141007,",,Z",19141002,",,Z",-4.4,",Z,27,",0,",,Z,31,+",0,",,Z,31,+",20.6,",,Z,07,",27.8,",Z,02,",173,Z,148.8,",Z",70,",,,Z",,,0,",,,Z",14.04,",Z",19.75,",,,Z",8.32,",,,Z",,,,,,,,,,
USW00014971,1914-11,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",782,Z,0,",Z",2,",Z",0,",Z",0,",Z",0,",Z",0,",Z",0,",Z",15,",Z",2,",Z",6,",Z",0,",Z",,,,,19141119,",,Z",19141130,"+,,Z",19141130,"+,,Z",,,19141130,",,Z",19141106,",,Z",-15.6,",Z,19,",0,",,Z,30,+",0,",,Z,30,+",0.8,",,Z,30,",26.1,",Z,06,",510.2,Z,337.2,",Z",1.1,",,,Z",,,0,",,,Z",7.09,",Z",14.31,",,,Z",-0.12,",,,Z",,,,,,,,,,
USW00014971,1914-12,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",782,Z,0,",Z",11,",Z",3,",Z",0,",Z",20,",Z",2,",Z",7,",Z",29,",Z",22,",Z",0,",Z",0,",Z",,,,,19141216,"+,,Z",19141220,",,Z",19141220,",,Z",,,19141220,",,Z",19141201,",,Z",-22.8,",Z,16,+",178,",,Z,20,",124,",,Z,20,",11.2,",,Z,20,",10,",Z,01,",1317.8,Z,807.6,",Z",23.2,",,,Z",,,184,",,,Z",-7.72,",Z",-3.15,",,,Z",-12.28,",,,Z",,,,,,,,,,
USW00014971,1915-01,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",12,",Z",5,",Z",0,",Z",19,",Z",5,",Z",6,",Z",30,",Z",16,",Z",0,",Z",0,",Z",,,,,19150128,",,Z",19150121,",,Z",19150121,",,Z",,,19150116,",,Z",19150113,",,Z",-30,",Z,28,",381,",,Z,21,",284,",,Z,21,",14.7,",,Z,16,",8.9,",Z,13,",2060,Z,742.2,",Z",45.1,",,,Z",,,583,",,,Z",-5.61,",Z",-0.96,",,,Z",-10.25,",,,Z",,,,,,,,,,
USW00014971,1915-02,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",14,",Z",8,",Z",0,",Z",12,",Z",3,",Z",0,",Z",23,",Z",6,",Z",0,",Z",0,",Z",,,,,19150208,",,Z",19150202,"+,,Z",19150227,",,Z",,,19150227,",,Z",19150217,",,Z",-12.2,",Z,08,",279,",,Z,02,+",191,",,Z,27,",15.5,",,Z,27,",10,",Z,17,",2588.6,Z,528.6,",Z",64.3,",,,Z",,,344,",,,Z",-0.54,",Z",2.74,",,,Z",-3.83,",,,Z",,,,,,,,,,
USW00014971,1915-03,40.8389,-96.6869,350.5,"LINCOLN WASTE WATER TREATMENT PLANT, NE US",0,Z,0,",Z",10,",Z",3,",Z",0,",Z",17,",Z",3,",Z",0,",Z",29,",Z",11,",Z",0,",Z",0,",Z",,,,,19150310,"+,,Z",19150306,"+,,Z",19150304,",,Z",,,19150304,",,Z",19150324,",,Z",-11.1,",Z,10,+",432,",,Z,06,+",178,",,Z,04,",19.3,",,Z,04,",9.4,",Z,24,",3204,Z,615.4,",Z",42.3,",,,Z",,,401,",,,Z",-1.52,",Z",1.87,",,,Z",-4.9,",,,Z",,,,,,,,,,
