"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024028","1942-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","6.9","6","6.9",",6","14",",6","10",",6","1",",6","","","","","0",",6","5",",6","0",",6","16",",6","1",",6","","","","","19420506",",,6","","","","","","","19420513",",,6","19420525",",,6","-2.2",",6,06,","","","","","26.4",",,6,13,","32.2",",6,25,","3660.9","6","184.1",",6","109.0",",,,6","","","","","","","","","12.62",",6","20.75",",,,6","4.48",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","45.7","6","38.8",",6","","","","","","","","","0",",6","0",",6","0",",6","0",",6","27",",6","0",",6","","","","","19420613",",,6","","","19420630","+,,6","","","","","19420609",",,6","2.8",",6,13,","","","0",",,6,30,+","","","31.1",",6,09,","3694.0","6","33.1",",6","","","","","","","","","0",",,,6","18.52",",6","25.87",",,,6","11.18",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","183.7","6","138.0","1,6","","","","","","","","","0",",6","0",",6","0",",6","0","1,6","30","1,6","20","1,6","","","","","19420703","+,,6","","","19420731","+,,6","","","","","19420714",",1,6","7.8",",6,03,+","","","0",",,6,31,+","","","39.4","1,6,14,","0.0","6","0.0","1,6","","","","","","","","","0",",,,6","22.98","1,6","33.27","1,,,6","12.69",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","281.3","6","97.6",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","14",",6","","","","","19420823",",,6","","","","","","","19420818",",,6","19420821",",,6","5.0",",6,23,","","","","","6.4",",,6,18,","36.7",",6,21,","5.8","6","5.8",",6","10.2",",,,6","","","","","","","","","21.29",",6","31.17",",,,6","11.42",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","296.0","6","14.7","2,6","4",",6","2",",6","0",",6","","","","","0","1,6","4","1,6","0","1,6","20","1,6","4","1,6","","","","","19420926",",1,6","","","","","","","19420918",",,6","19420909",",1,6","-8.3","1,6,26,","","","","","23.1",",,6,18,","35.0","1,6,09,","106.2","6","100.4","1,6","36.3",",,,6","","","","","","","","","15.09","2,6","25.07","1,,,6","5.11","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","296.0","6","0.0",",6","6",",6","3",",6","0",",6","","","","","0",",6","12",",6","0",",6","13",",6","0",",6","","","","","19421025",",,6","","","","","","","19421014",",,6","19421010","+,,6","-11.7",",6,25,","","","","","12.4",",,6,14,","31.7",",6,10,+","357.8","6","251.6",",6","32.7",",,,6","","","","","","","","","10.22",",6","19.94",",,,6","0.49",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","296.0","6","0.0","1,6","4",",6","3",",6","0",",6","","","2",",6","3","1,6","29","1,6","3",",6","4",",6","0",",6","","","","","19421122",",1,6","","","19421121",",,6","","","19421121",",,6","19421115",",,6","-25.0","1,6,22,","","","152",",,6,21,","12.2",",,6,21,","25.6",",6,15,","836.6","6","478.8",",6","24.8",",,,6","","","","","","","203",",,,6","1.96","1,6","11.86",",,,6","-7.93","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1942-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","296.0","6","0.0","1,6","4",",6","2",",6","0",",6","","","","","1","1,6","29","1,6","3",",6","0",",6","0",",6","","","","","19421227",",1,6","","","","","","","19421223",",,6","19421220",",,6","-23.9","1,6,27,","","","","","3.3",",,6,23,","16.1",",6,20,","1391.3","6","554.7",",6","7.4",",,,6","","","","","","","","","-0.15","1,6","7.68",",,,6","-7.97","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","4",",6","0",",6","0",",6","","","","","5",",6","28",",6","3",",6","0",",6","0",",6","","","","","19430119",",,6","","","","","","","19430114",",,6","19430121",",,6","-28.9",",6,19,","","","","","2.3",",,6,14,","18.3",",6,21,","2016.4","6","625.1",",6","6.1",",,,6","","","","","","","","","-1.83",",6","6.56",",,,6","-10.22",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0","3,6","3",",6","1",",6","0",",6","","","","","0","1,6","25","1,6","0","2,6","0","2,6","0","2,6","","","","","19430210","+,1,6","","","","","","","19430224",",,6","19430221",",2,6","-17.2","1,6,10,+","","","","","4.6",",,6,24,","20.6","2,6,21,","2411.4","6","395.0","2,6","6.2",",,,6","","","","","","","","","2.57","3,6","11.99","2,,,6","-6.86","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0","5,6","4",",6","3",",6","0",",6","","","","","6","3,6","26","3,6","5","3,6","3","3,6","0","3,6","","","","","19430311",",3,6","","","","","","","19430303",",,6","19430329",",3,6","-26.7","3,6,11,","","","","","7.6",",,6,03,","30.6","3,6,29,","2889.4","6","478.0","3,6","16.3",",,,6","","","","","","","","","-0.11","5,6","10.15","3,,,6","-10.36","3,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0","1,6","5",",6","4",",6","1",",6","","","","","0","1,6","6","1,6","0",",6","15",",6","0",",6","","","","","19430414",",1,6","","","","","","","19430411",",,6","19430423",",,6","-4.4","1,6,14,","","","","","37.6",",,6,11,","28.9",",6,23,","3088.3","6","198.9",",6","52.1",",,,6","","","","","","","","","11.42","1,6","20.36",",,,6","2.48","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","8.1","6","8.1",",6","11",",6","7",",6","0",",6","","","0",",6","0",",6","4",",6","0",",6","15",",6","1",",6","","","","","19430512",",,6","","","19430531","+,,6","","","19430517",",,6","19430528",",,6","-2.8",",6,12,","","","0",",,6,31,+","19.3",",,6,17,","34.4",",6,28,","3290.3","6","202.0",",6","56.5",",,,6","","","","","","","0",",,,6","12.08",",6","19.98",",,,6","4.17",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","65.1","6","57.0",",6","14",",6","9",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","8",",6","","","","","19430604",",,6","","","","","","","19430616",",,6","19430626","+,,6","0.6",",6,04,","","","","","14.2",",,6,16,","36.1",",6,26,+","3349.7","6","59.4",",6","59.9",",,,6","","","","","","","","","18.25",",6","26.41",",,,6","10.09",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","228.9","6","163.8","1,6","2",",6","1",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","22","1,6","","","","","19430714",",,6","","","","","","","19430722",",,6","19430726","+,1,6","6.7",",6,14,","","","","","4.8",",,6,22,","38.3","1,6,26,+","0.0","6","0.0","1,6","5.6",",,,6","","","","","","","","","23.71","1,6","33.73","1,,,6","13.70",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","364.6","6","135.7","1,6","3",",6","3",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","20","1,6","","","","","19430828",",,6","","","","","","","19430825",",,6","19430801",",1,6","5.6",",6,28,","","","","","4.6",",,6,25,","38.9","1,6,01,","1.7","6","1.7","1,6","9.6",",,,6","","","","","","","","","22.90","1,6","33.27","1,,,6","12.52",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","371.0","6","6.4","1,6","4",",6","2",",6","0",",6","","","","","0","1,6","5","1,6","0","1,6","27","1,6","5","1,6","","","","","19430909",",1,6","","","","","","","19430905",",,6","19430901",",1,6","-1.7","1,6,09,","","","","","3.8",",,6,05,","33.3","1,6,01,","83.4","6","81.7","1,6","7.9",",,,6","","","","","","","","","15.74","1,6","27.43","1,,,6","4.04","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","371.0","6","0.0",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","20",",6","0",",6","18",",6","0",",6","","","","","19431015",",,6","","","19431031","+,,6","","","19431029",",,6","19431010",",,6","-6.7",",6,15,","","","0",",,6,31,+","9.7",",,6,29,","30.6",",6,10,","337.5","6","254.1",",6","29.3",",,,6","","","","","","","0",",,,6","10.14",",6","21.40",",,,6","-1.13",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","371.0","6","0.0","2,6","0",",6","0",",6","0",",6","","","","","0","2,6","27","2,6","0",",6","1",",6","0",",6","","","","","19431129",",2,6","","","","","","","19431107","+,,6","19431117",",,6","-13.9","2,6,29,","","","","","0.0",",T,6,07,+","21.1",",6,17,","764.4","6","426.9",",6","0.0",",T,,6","","","","","","","","","2.70","2,6","11.80",",,,6","-6.40","2,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1943-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","371.0","6","0.0","1,6","4",",6","1",",6","0",",6","","","","","0","1,6","30","1,6","0",",6","0",",6","0",",6","","","","","19431229","+,1,6","","","","","","","19431202",",,6","19431204",",,6","-16.7","1,6,29,+","","","","","4.3",",,6,02,","16.1",",6,04,","1350.5","6","586.1",",6","5.6",",,,6","","","","","","","","","-1.21","1,6","7.06",",,,6","-9.48","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","6",",6","3",",6","0",",6","18",",6","4",",6","8",",6","31",",6","12",",6","0",",6","0",",6","","","","","19440108",",,6","19440130","+,,6","19440127","+,,6","","","19440106",",,6","19440120",",,6","-25.6",",6,08,","203",",,6,30,+","102",",,6,27,+","6.4",",,6,06,","14.4",",6,20,","2062.5","6","712.0",",6","16.1",",,,6","","","","","","","365",",,,6","-4.64",",6","3.32",",,,6","-12.59",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","7",",6","2",",6","0",",6","22",",6","3",",6","7",",6","29",",6","7",",6","0",",6","0",",6","","","","","19440216",",,6","19440215","+,,6","19440209",",,6","","","19440209",",,6","19440207",",,6","-21.7",",6,16,","102",",,6,15,+","84",",,6,09,","8.4",",,6,09,","15.6",",6,07,","2695.3","6","632.8",",6","18.2",",,,6","","","","","","","194",",,,6","-3.49",",6","3.84",",,,6","-10.82",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","11",",6","5",",6","0",",6","11","1,6","7",",6","1",",6","31",",6","7",",6","0",",6","0",",6","","","","","19440325",",,6","19440324","+,1,6","19440324",",,6","","","19440329",",,6","19440310",",,6","-17.8",",6,25,","76","1,,6,24,+","102",",,6,24,","4.1",",,6,29,","15.0",",6,10,","3306.8","6","611.5",",6","22.2",",,,6","","","","","","","405",",,,6","-1.39",",6","5.17",",,,6","-7.96",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","8",",6","4",",6","0",",6","0",",6","1",",6","0",",6","15",",6","0",",6","0",",6","0",",6","","","","","19440418",",,6","19440417","+,,6","19440417",",,6","","","19440421",",,6","19440412","+,,6","-7.8",",6,18,","0",",T,6,17,+","25",",,6,17,","20.3",",,6,21,","20.0",",6,12,+","3676.2","6","369.4",",6","41.2",",,,6","","","","","","","38",",,,6","6.02",",6","12.56",",,,6","-0.52",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","14.2","6","14.2",",6","14",",6","6",",6","0",",6","0",",6","0",",6","0",",6","5",",6","0",",6","23",",6","1",",6","","","","","19440505",",,6","19440531","+,,6","19440507",",,6","","","19440516",",,6","19440513",",,6","-4.4",",6,05,","0",",,6,31,+","0",",T,6,07,","15.7",",,6,16,","32.2",",6,13,","3789.0","6","112.8",",6","41.0",",,,6","","","","","","","0",",T,,6","15.15",",6","23.56",",,,6","6.74",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","64.2","6","50.0",",6","9",",6","7",",6","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","24",",6","6",",6","","","","","19440606",",,6","19440630","+,,6","19440630","+,,6","","","19440604",",,6","19440630",",,6","3.3",",6,06,","0",",,6,30,+","0",",,6,30,+","9.7",",,6,04,","37.2",",6,30,","3854.7","6","65.7",",6","52.9",",,,6","","","","","","","0",",,,6","17.81",",6","26.01",",,,6","9.61",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","170.0","6","105.8",",6","8",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","10",",6","","","","","19440712",",,6","","","19440731","+,,6","","","19440704",",,6","19440701",",,6","10.0",",6,12,","","","0",",,6,31,+","11.7",",,6,04,","36.1",",6,01,","2.0","6","2.0",",6","50.5",",,,6","","","","","","","0",",,,6","21.68",",6","29.89",",,,6","13.47",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","297.1","6","127.1",",6","4",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","16",",6","","","","","19440831",",,6","","","19440831","+,,6","","","19440824",",,6","19440808",",,6","3.9",",6,31,","","","0",",,6,31,+","14.0",",,6,24,","38.3",",6,08,","9.2","6","7.2",",6","34.8",",,,6","","","","","","","0",",,,6","22.20",",6","31.21",",,,6","13.18",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","312.9","6","15.8","1,6","1",",6","1",",6","0",",6","","","0",",6","0","1,6","0","1,6","0",",6","24",",6","4",",6","","","","","19440924",",1,6","","","19440930","+,,6","","","19440904",",,6","19440914",",,6","2.2","1,6,24,","","","0",",,6,30,+","9.9",",,6,04,","34.4",",6,14,","66.4","6","57.2",",6","9.9",",,,6","","","","","","","0",",,,6","16.69","1,6","26.22",",,,6","7.17","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","312.9","6","0.0","1,6","1",",6","1",",6","0",",6","","","0",",6","0",",6","13",",6","0","1,6","17","1,6","0","1,6","","","","","19441021",",,6","","","19441031","+,,6","","","19441015",",,6","19441005",",1,6","-5.0",",6,21,","","","0",",,6,31,+","4.3",",,6,15,","28.9","1,6,05,","274.5","6","208.1","1,6","4.3",",,,6","","","","","","","0",",,,6","11.37","1,6","21.41","1,,,6","1.34",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","312.9","6","0.0",",6","5",",6","3",",6","1",",6","","","0",",6","0",",6","23",",6","3",",6","0",",6","0",",6","","","","","19441126",",,6","","","19441125",",,6","","","19441107",",,6","19441101",",,6","-13.3",",6,26,","","","18",",,6,25,","25.7",",,6,07,","20.6",",6,01,","730.2","6","455.7",",6","34.1",",,,6","","","","","","","44",",,,6","3.14",",6","9.39",",,,6","-3.11",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1944-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","312.9","6","0.0",",6","5",",6","1",",6","0",",6","","","1",",6","3",",6","31",",6","13",",6","0",",6","0",",6","","","","","19441227","+,,6","","","19441208",",,6","","","19441208",",,6","19441206",",,6","-20.0",",6,27,+","","","58",",,6,08,","2.8",",,6,08,","13.9",",6,06,","1417.0","6","686.8",",6","5.8",",,,6","","","","","","","78",",,,6","-3.82",",6","3.20",",,,6","-10.85",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1945-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0","2,6","3",",6","2",",6","0",",6","","","2",",6","2","1,6","30","1,6","8","1,6","0","1,6","0","1,6","","","","","19450130",",1,6","","","19450119",",,6","","","19450127","+,,6","19450113","+,1,6","-21.1","1,6,30,","","","51",",,6,19,","3.8",",,6,27,+","12.8","1,6,13,+","2001.9","6","584.9","1,6","7.9",",,,6","","","","","","","97",",,,6","-2.02","2,6","4.52","1,,,6","-8.55","1,,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1945-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","9",",6","3",",6","0",",6","","","3",",6","1",",6","27",",6","6",",6","0",",6","0",",6","","","","","19450226",",,6","","","19450225",",,6","","","19450224",",,6","19450208",",,6","-22.2",",6,26,","","","53",",,6,25,","3.8",",,6,24,","16.1",",6,08,","2552.7","6","550.8",",6","16.6",",,,6","","","","","","","153",",,,6","-1.34",",6","4.90",",,,6","-7.58",",,,6","","","","","","","","","","","","","","","","","",""
"USW00024028","1945-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","","","","","","","","","","","0.0","6","0.0",",6","6",",6","3",",6","0",",6","","","3",",6","3",",6","27",",6","1",",6","3",",6","0",",6","","","","","19450306","+,,6","","","19450302",",,6","","","19450325",",,6","19450321",",,6","-20.6",",6,06,+","","","114",",,6,02,","6.6",",,6,25,","24.4",",6,21,","3025.5","6","472.8",",6","19.3",",,,6","","","","","","","180",",,,6","3.08",",6","11.93",",,,6","-5.77",",,,6","","","","","","","","","","","","","","","","","",""
