STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYSD,DYSD_ATTRIBUTES,DYSN,DYSN_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,DYXP,DYXP_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HN03,HN03_ATTRIBUTES,HN04,HN04_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,HX03,HX03_ATTRIBUTES,HX04,HX04_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LN03,LN03_ATTRIBUTES,LN04,LN04_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,LX03,LX03_ATTRIBUTES,LX04,LX04_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MN03,MN03_ATTRIBUTES,MN04,MN04_ATTRIBUTES,MNPN,MNPN_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,MX03,MX03_ATTRIBUTES,MX04,MX04_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDMV,WDMV_ATTRIBUTES
USC00257830,1955-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",2,",0",1,",0",0,",0",,,1,",0",3,",0",29,",0",8,",0",0,",0",0,",0",,,19551204,",,0",,,19551203,",,0",,,19551203,",,0",19551222,",,0",-19.4,",0,04,",,,38,",,0,03,",2.5,",,0,03,",17.8,",0,22,",,,,,,,,,,,,,625.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,",,,0",67,",,,0",-1.85,",0",4.84,",,,0",-8.55,",,,0",,
USC00257830,1956-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",4,",0",2,",0",0,",0",,,2,",0",2,",0",31,",0",7,",0",0,",0",0,",0",,,19560117,",,0",,,19560129,"+,,0",,,19560116,",,0",19560108,",,0",-22.8,",0,17,",,,38,",,0,29,+",3.3,",,0,16,",19.4,",0,08,",,,,,,,,,,,,,610.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,",,,0",94,",,,0",-1.35,",0",6,",,,0",-8.7,",,,0",,
USC00257830,1956-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",2,",0",1,",0",0,",0",,,2,",0",5,",0",29,",0",7,",0",0,",0",0,",0",,,19560202,",,0",,,19560214,",,0",,,19560214,",,0",19560223,",,0",-23.3,",0,02,",,,127,",,0,14,",2.5,",,0,14,",17.2,",0,23,",,,,,,,,,,,,,615.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,",,,0",152,",,,0",-2.9,",0",5.41,",,,0",-11.21,",,,0",,
USC00257830,1956-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",3,",0",1,",0",0,",0",0,"2,0",1,",0",1,",0",26,",0",3,",0",6,",0",0,",0",,,19560312,",,0",19560312,"+,2,0",19560314,",,0",,,19560314,",,0",19560325,",,0",-21.1,",0,12,",0,"2,T,0,12,+",51,",,0,14,",4.6,",,0,14,",26.7,",0,25,",,,,,,,,,,,,,458.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,",,,0",67,",,,0",3.53,",0",12.6,",,,0",-5.54,",,,0",,
USC00257830,1956-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",6,",0",4,",0",0,",0",0,",0",0,",0",0,",0",23,",0",0,",0",6,",0",0,",0",,,19560418,"+,,0",19560423,",,0",19560409,",,0",,,19560428,",,0",19560421,",,0",-9.4,",0,18,+",0,",T,0,23,",13,",,0,09,",21.8,",,0,28,",26.1,",0,21,",,,,,,,,,,,,,358.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,",,,0",21,",,,0",6.4,",0",15.05,",,,0",-2.26,",,,0",,
USC00257830,1956-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",10.8,0,10.8,",0",5,",0",2,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",0,",0",,,19560514,",,0",19560531,"+,,0",19560531,"+,,0",,,19560527,",,0",19560518,",,0",0.6,",0,14,",0,",,0,31,+",0,",,0,31,+",27.9,",,0,27,",30.6,",0,18,",,,,,,,,,,,,,91.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3,",,,0",0,",,,0",15.72,",0",23.85,",,,0",7.59,",,,0",,
USC00257830,1956-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",147.5,0,136.7,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",11,",0",,,19560607,",,0",19560630,"+,,0",19560630,"+,,0",,,19560619,"+,,0",19560629,",,0",6.1,",0,07,",0,",,0,30,+",0,",,0,30,+",14,",,0,19,+",37.2,",0,29,",,,,,,,,,,,,,1.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4,",,,0",0,",,,0",22.85,",0",31.53,",,,0",14.16,",,,0",,
USC00257830,1956-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",273.6,0,126.1,",0",9,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",8,",0",,,19560720,"+,,0",19560731,"+,,0",19560731,"+,,0",,,19560703,",,0",19560726,"+,,0",8.9,",0,20,+",0,",,0,31,+",0,",,0,31,+",41.1,",,0,03,",36.1,",0,26,+",,,0.5,0,,,,,,,,,0.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.6,",,,0",0,",,,0",22.38,",0",29.84,",,,0",14.93,",,,0",,
USC00257830,1956-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",372.7,0,99.1,",0",10,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",9,",0",,,19560831,",,0",19560831,"+,,0",19560831,"+,,0",,,19560809,",,0",19560815,",,0",5.6,",0,31,",0,",,0,31,+",0,",,0,31,+",13.2,",,0,09,",34.4,",0,15,",,,13.2,0,,,,,,,,,12.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3,",,,0",0,",,,0",21.12,",0",28.8,",,,0",13.44,",,,0",,
USC00257830,1956-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",400.6,0,27.9,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",4,",0",,,19560901,",,0",19560930,"+,,0",19560930,"+,,0",,,19560912,",,0",19560920,",,0",1.7,",0,01,",0,",,0,30,+",0,",,0,30,+",8.9,",,0,12,",33.9,",0,20,",,,63.7,0,,,,,,,,,50.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,",,,0",0,",,,0",17.58,",0",27.64,",,,0",7.52,",,,0",,
USC00257830,1956-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",402,0,1.4,",0",1,",0",1,",0",0,",0",0,",0",0,",0",0,",0",7,",0",0,",0",21,",0",0,",0",,,19561026,"+,,0",19561031,"+,,0",19561030,",,0",,,19561030,",,0",19561007,",,0",-2.8,",0,26,+",0,",,0,31,+",8,",,0,30,",2.5,",,0,30,",31.7,",0,07,",,,247.7,0,,,,,,,,,184,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,",,,0",8,",,,0",12.44,",0",22.03,",,,0",2.86,",,,0",,
USC00257830,1956-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",402,0,0,",0",6,",0",4,",0",0,",0",,,5,",0",0,",0",27,",0",5,",0",1,",0",0,",0",,,19561116,",,0",,,19561102,",,0",,,19561102,",,0",19561113,",,0",-12.2,",0,16,",,,203,",,0,02,",16,",,0,02,",22.8,",0,13,",,,746.8,0,,,,,,,,,499.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7,",,,0",476,",,,0",1.7,",0",8.24,",,,0",-4.85,",,,0",,
USC00257830,1956-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",402,0,0,",0",3,",0",1,",0",0,",0",0,"3,0",2,",0",1,",0",31,",0",3,",0",0,",0",0,",0",,,19561209,",,0",19561214,"+,3,0",19561222,"+,,0",,,19561214,",,0",19561204,",,0",-18.9,",0,09,",0,"3,T,0,14,+",25,",,0,22,+",7.1,",,0,14,",18.9,",0,04,",,,1281.1,0,,,,,,,,,534.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,",,,0",50,",,,0",1.1,",0",8.12,",,,0",-5.92,",,,0",,
USC00257830,1957-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",6,",0",0,",0",0,",0",,,1,",0",11,",0",31,",0",14,",0",0,",0",0,",0",,,19570116,",,0",,,19570113,",,0",,,19570113,",,0",19570102,",,0",-25.6,",0,16,",,,51,",,0,13,",2.3,",,0,13,",12.8,",0,02,",,,2054,0,,,,,,,,,772.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,",,,0",103,",,,0",-6.6,",0",0.87,",,,0",-14.07,",,,0",,
USC00257830,1957-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",0,",0",0,",0",0,",0",,,19570222,",,0",19570228,"+,,0",19570228,"+,,0",,,19570228,"+,,0",19570214,",,0",-13.9,",0,22,",0,",,0,28,+",0,",,0,28,+",0,",,0,28,+",20.6,",0,14,",,,2487,0,,,,,,,,,433,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,",,,0",0,",,,0",2.87,",0",11.71,",,,0",-5.97,",,,0",,
USC00257830,1957-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",11,",0",8,",0",0,",0",,,5,",0",0,",0",17,",0",2,",0",2,",0",0,",0",,,19570408,",,0",,,19570402,",,0",,,19570402,",,0",19570430,",,0",-13.9,",0,08,",,,127,",,0,02,",18.5,",,0,02,",22.8,",0,30,",,,,,,,,,,,,,383.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.4,",,,0",433,",,,0",5.56,",0",11.79,",,,0",-0.67,",,,0",,
USC00257830,1957-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0.9,",0",11,",0",10,",0",2,",0",0,",0",0,"1,0",0,",0",1,",0",0,",0",11,",0",0,",0",,,19570516,",,0",19570531,"+,,0",19570531,"+,1,0",,,19570516,",,0",19570507,",,0",0,",0,16,",0,",,0,31,+",0,"1,,0,31,+",43.2,",,0,16,",27.2,",0,07,",,,,,,,,,,,,,180.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8,",,,0",0,"1,,,0",12.54,",0",18.85,",,,0",6.23,",,,0",,
USC00257830,1957-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,42.4,",0",9,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",26,",0",2,",0",,,19570614,",,0",19570630,"+,,0",19570630,"+,,0",,,19570615,",,0",19570630,"+,,0",5,",0,14,",0,",,0,30,+",0,",,0,30,+",36.3,",,0,15,",32.2,",0,30,+",,,,,,,,,,,,,37.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,",,,0",0,",,,0",18.49,",0",25.97,",,,0",11.01,",,,0",,
USC00257830,1957-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,147,",0",13,",0",8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",13,",0",,,19570706,",,0",19570731,"+,,0",19570731,"+,,0",,,19570720,",,0",19570711,",,0",11.1,",0,06,",0,",,0,31,+",0,",,0,31,+",82.6,",,0,20,",35,",0,11,",,,0,0,,,,,,,,,0,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.9,",,,0",0,",,,0",23.07,",0",30.47,",,,0",15.68,",,,0",,
USC00257830,1957-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,127.2,",0",6,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",10,",0",,,19570828,",,0",19570831,"+,,0",19570831,"+,,0",,,19570830,",,0",19570814,"+,,0",8.9,",0,28,",0,",,0,31,+",0,",,0,31,+",20.8,",,0,30,",33.9,",0,14,+",,,1.9,0,,,,,,,,,1.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.6,",,,0",0,",,,0",22.37,",0",29.55,",,,0",15.2,",,,0",,
USC00257830,1957-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,5.3,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",24,",0",0,",0",,,19570922,",,0",19570930,"+,,0",19570930,"+,,0",,,19570913,",,0",19570928,",,0",-1.1,",0,22,",0,",,0,30,+",0,",,0,30,+",3,",,0,13,",31.7,",0,28,",,,99.9,0,,,,,,,,,98,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,",,,0",0,",,,0",15.24,",0",24.1,",,,0",6.38,",,,0",,
USC00257830,1957-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,,,,,,,,,1,",0",1,",0",,,,,,,,,,,1,,,,19571024,",,0",19571024,",,0",,,,,,,,,25,",,0,24,",25,",,0,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,",,,0",,,,,,,,
USC00257830,1957-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",3,",0",1,",0",0,",0",1,"1,0",1,",0",0,",0",29,",0",4,",0",0,",0",0,",0",1,,19571122,",,0",19571117,",1,0",19571117,",,0",,,19571117,",,0",19571125,",,0",-13.3,",0,22,",76,"1,,0,17,",102,",,0,17,",8.1,",,0,17,",20,",0,25,",,,,,,,,,,,,,502.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,",,,0",110,",,,0",1.59,",0",8.42,",,,0",-5.24,",,,0",,
USC00257830,1957-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",1,",0",1,",0",0,",0",0,"2,0",1,",0",0,",0",30,",0",1,",0",1,",0",0,",0",,,19571231,",,0",19571231,"+,2,0",19571230,",,0",,,19571230,",,0",19571209,",,0",-16.1,",0,31,",0,"2,,0,31,+",76,",,0,30,",3.3,",,0,30,",21.1,",0,09,",,,,,,,,,,,,,501.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,",,,0",76,",,,0",2.15,",0",10.71,",,,0",-6.4,",,,0",,
USC00257830,1958-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",1,",0",0,",0",0,",0",,,0,",0",1,",0",31,",0",1,",0",0,",0",0,",0",,,19580101,",,0",,,19580119,",,0",,,19580119,",,0",19580108,",,0",-17.8,",0,01,",,,8,",,0,19,",0.3,",,0,19,",16.7,",0,08,",,,,,,,,,,,,,576.7,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,",,,0",8,",,,0",-0.27,",0",8.15,",,,0",-8.69,",,,0",,
USC00257830,1958-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",10,",0",5,",0",0,",0",,,3,"1,0",1,",0",31,",0",10,",0",0,",0",0,",0",,,19580311,",,0",,,19580328,",1,0",,,19580328,",,0",19580330,"+,,0",-18.9,",0,11,",,,191,"1,,0,28,",19.1,",,0,28,",13.3,",0,30,+",,,,,,,,,,,,,631.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.7,",,,0",344,"1,,,0",-2.03,",0",3.3,",,,0",-7.37,",,,0",,
USC00257830,1958-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",8,",0",6,",0",0,",0",,,5,",0",0,",0",19,",0",0,",0",5,",0",0,",0",,,19580424,",,0",,,19580426,",,0",,,19580426,",,0",19580416,",,0",-6.7,",0,24,",,,229,",,0,26,",17.8,",,0,26,",27.8,",0,16,",,,,,,,,,,,,,362.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.5,",,,0",546,",,,0",6.24,",0",12.8,",,,0",-0.33,",,,0",,
USC00257830,1958-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,22.2,",0",7,",0",5,",0",0,",0",0,",0",0,",0",0,",0",1,",0",0,",0",23,",0",0,",0",,,19580501,",,0",19580531,"+,,0",19580531,"+,,0",,,19580516,",,0",19580529,",,0",-3.3,",0,01,",0,",,0,31,+",0,",,0,31,+",12.2,",,0,16,",31.1,",0,29,",,,,,,,,,,,,,89.4,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.2,",,,0",0,",,,0",16.16,",0",23.93,",,,0",8.4,",,,0",,
USC00257830,1958-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,49.2,",0",12,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",4,",0",,,19580626,",,0",19580630,"+,,0",19580630,"+,,0",,,19580603,",,0",19580629,",,0",5,",0,26,",0,",,0,30,+",0,",,0,30,+",38.4,",,0,03,",35.6,",0,29,",,,,,,,,,,,,,27.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8,",,,0",0,",,,0",19.05,",0",26.39,",,,0",11.7,",,,0",,
USC00257830,1958-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,72.1,",0",13,",0",9,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",3,",0",,,19580728,",,0",19580731,"+,,0",19580731,"+,,0",,,19580702,",,0",19580713,",,0",8.9,",0,28,",0,",,0,31,+",0,",,0,31,+",39.6,",,0,02,",35.6,",0,13,",,,3.8,0,,,,,,,,,3.8,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.1,",,,0",0,",,,0",20.54,",0",27.59,",,,0",13.48,",,,0",,
USC00257830,1958-08,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,132.8,"2,0",8,",0",4,",0",0,",0",0,",0",0,",0",0,"2,0",0,"2,0",0,",0",31,",0",15,",0",,,19580821,",2,0",19580831,"+,,0",19580831,"+,,0",,,19580822,",,0",19580814,"+,,0",10,"2,0,21,",0,",,0,31,+",0,",,0,31,+",22.9,",,0,22,",35,",0,14,+",,,4.9,0,,,,,,,,,1.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.4,",,,0",0,",,,0",22.77,"2,0",30.82,",,,0",14.72,"2,,,0",,
USC00257830,1958-09,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,,,7,",0",5,",0",0,",0",0,",0",0,",0",,,,,,,,,,,,,,,19580930,"+,,0",19580930,"+,,0",,,19580924,",,0",,,,,0,",,0,30,+",0,",,0,30,+",8.6,",,0,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,",,,0",0,",,,0",,,,,,,,
USC00257830,1958-10,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",11,",0",0,",0",16,",0",0,",0",2,,19581024,"+,,0",19581031,"+,,0",19581031,"+,,0",,,19581028,",,0",19581018,"+,,0",-5,",0,24,+",0,",,0,31,+",0,",,0,31,+",5.1,",,0,28,",29.4,",0,18,+",,,,,,,,,,,,,233.2,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,",,,0",0,",,,0",10.81,",0",20.21,",,,0",1.42,",,,0",,
USC00257830,1958-11,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",2,",0",1,",0",0,",0",1,"3,0",1,",0",1,",0",28,",0",3,",0",2,",0",0,",0",1,,19581128,",,0",19581116,",3,0",19581116,",,0",,,19581116,",,0",19581110,",,0",-18.9,",0,28,",127,"3,,0,16,",127,",,0,16,",6.1,",,0,16,",25,",0,10,",,,,,,,,,,,,,446.5,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,",,,0",148,",,,0",3.45,",0",12.04,",,,0",-5.14,",,,0",,
USC00257830,1958-12,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,",0",5,",0",4,",0",0,",0",,,4,",0",1,",0",31,",0",8,",0",0,",0",0,",0",,,19581214,",,0",,,19581212,",,0",,,19581204,",,0",19581203,",,0",-18.3,",0,14,",,,114,",,0,12,",16.5,",,0,04,",20,",0,03,",,,,,,,,,,,,,652.1,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,",,,0",313,",,,0",-2.7,",0",3.69,",,,0",-9.1,",,,0",,
USC00257830,1959-01,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",6,",0",3,",0",0,",0",,,5,",0",5,",0",31,",0",8,",0",0,",0",0,",0",,,19590104,",,0",,,19590126,",,0",,,19590126,",,0",19590124,",,0",-27.8,",0,04,",,,114,",,0,26,",7.1,",,0,26,",15.6,",0,24,",,,,,,,,,,,,,657,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,",,,0",274,",,,0",-2.86,",0",4.37,",,,0",-10.09,",,,0",,
USC00257830,1959-02,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",3,",0",2,",0",0,",0",,,2,",0",2,",0",28,",0",8,",0",0,",0",0,",0",,,19590210,",,0",,,19590222,"+,,0",,,19590222,",,0",19590215,",,0",-19.4,",0,10,",,,51,",,0,22,+",4.3,",,0,22,",10.6,",0,15,",,,,,,,,,,,,,597.9,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,",,,0",110,",,,0",-3.02,",0",3.26,",,,0",-9.31,",,,0",,
USC00257830,1959-03,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",0,0,0,",0",7,",0",4,",0",0,",0",,,4,",0",0,",0",30,",0",0,",0",0,",0",0,",0",,,19590327,"+,,0",,,19590325,",,0",,,19590325,",,0",19590322,"+,,0",-13.3,",0,27,+",,,191,",,0,25,",19.8,",,0,25,",19.4,",0,22,+",,,,,,,,,,,,,492.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9,",,,0",394,",,,0",2.44,",0",9.5,",,,0",-4.61,",,,0",,
USC00257830,1959-04,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,,,6,",0",2,",0",0,",0",0,"3,0",0,"3,0",,,,,,,,,,,,,,,19590420,"+,3,0",19590421,"+,3,0",,,19590418,",,0",,,,,0,"3,T,0,20,+",0,"3,T,0,21,+",5.1,",,0,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,",,,0",0,"3,T,,0",,,,,,,,
USC00257830,1959-05,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,0,"3,0",12,",0",9,",0",0,",0",0,",0",0,",0",0,"3,0",1,"3,0",0,"3,0",12,"3,0",0,"3,0",4,,19590514,",3,0",19590531,"+,,0",19590531,"+,,0",,,19590504,",,0",19590525,",3,0",0,"3,0,14,",0,",,0,31,+",0,",,0,31,+",20.3,",,0,04,",27.2,"3,0,25,",,,,,,,,,,,,,158.3,"3,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,",,,0",0,",,,0",12.68,"3,0",18.97,"3,,,0",6.39,"3,,,0",,
USC00257830,1959-06,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,109.8,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",11,",0",,,19590601,",,0",19590630,"+,,0",19590630,"+,,0",,,19590623,",,0",19590624,"+,,0",4.4,",0,01,",0,",,0,30,+",0,",,0,30,+",10.2,",,0,23,",34.4,",0,24,+",,,,,,,,,,,,,15.6,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.8,",,,0",0,",,,0",21.47,",0",29.47,",,,0",13.47,",,,0",,
USC00257830,1959-07,41.22924,-103.02142,1321.9,"SIDNEY 6 NNW, NE US",,,134.6,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",14,",0",,,19590709,",,0",19590731,"+,,0",19590731,"+,,0",,,19590716,"+,,0",19590728,"+,,0",4.4,",0,09,",0,",,0,31,+",0,",,0,31,+",1.3,",,0,16,+",36.7,",0,28,+",,,3.3,0,,,,,,,,,3.3,",0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,",,,0",0,",,,0",22.57,",0",31.17,",,,0",13.96,",,,0",,
