"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00415410","1931-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1012.3","0","53.1",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","5",",0","","","19311030",",,0","19311031","+,,0","19311031","+,,0","2","","19311021",",,0","19311006",",,0","0.6",",0,30,","0",",,0,31,+","0",",,0,31,+","68.6",",,0,21,","34.4",",0,06,","","","55.3","0","","","","","55.3",",0","","","","","","","","","","","","","","","","","","","","","88.2",",,,0","0",",,,0","18.26",",0","25.73",",,,0","10.79",",,,0","",""
"USC00415410","1931-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1012.3","0","0.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","11",",0","0",",0","","","19311122",",,0","19311130","+,,0","19311126","+,,0","2","","19311114",",,0","19311103",",,0","-2.8",",0,22,","0",",,0,30,+","0",",T,0,26,+","12.4",",,0,14,","27.2",",0,03,","","","272.0","0","","","","","216.7",",0","","","","","","","","","","","","","","","","","","","","","35.3",",,,0","0",",T,,0","11.11",",0","17.83",",,,0","4.39",",,,0","",""
"USC00415410","1931-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1012.3","0","0.0",",0","9",",0","5",",0","0",",0","3",",0","3",",0","0",",0","18",",0","0",",0","0",",0","0",",0","","","19311214",",,0","19311217",",,0","19311216",",,0","","","19311216",",,0","19311228","+,,0","-9.4",",0,14,","178",",,0,17,","107",",,0,16,","10.7",",,0,16,","19.4",",0,28,+","","","674.7","0","","","","","402.7",",0","","","","","","","","","","","","","","","","","","","","","36.8",",,,0","250",",,,0","5.34",",0","11.11",",,,0","-0.43",",,,0","",""
"USC00415410","1932-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","2",",0","0",",0","1",",0","1",",0","0",",0","24",",0","0",",0","0",",0","0",",0","","","19320106",",,0","19320105",",,0","19320105",",,0","","","19320105",",,0","19320114",",,0","-10.6",",0,06,","51",",,0,05,","114",",,0,05,","12.2",",,0,05,","20.6",",0,14,","","","1105.8","0","","","","","431.1",",0","","","","","","","","","","","","","","","","","","","","","23.7",",,,0","119",",,,0","4.43",",0","11.83",",,,0","-2.98",",,,0","",""
"USC00415410","1932-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","13",",0","0",",0","","","19320204",",,0","19320229","+,,0","19320222","+,,0","","","19320220",",,0","19320209",",,0","-8.9",",0,04,","0",",,0,29,+","0",",T,0,22,+","18.8",",,0,20,","27.8",",0,09,","","","1322.7","0","","","","","216.9",",0","","","","","","","","","","","","","","","","","","","","","27.8",",,,0","0",",T,,0","10.86",",0","18.67",",,,0","3.04",",,,0","",""
"USC00415410","1932-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","3",",0","19",",0","0",",0","","","19320313","+,,0","19320331","+,,0","19320312",",,0","","","19320312",",,0","19320325",",,0","-10.6",",0,13,+","0",",,0,31,+","5",",,0,12,","0.8",",,0,12,","30.0",",0,25,","","","1604.9","0","","","","","282.2",",0","","","","","","","","","","","","","","","","","","","","","1.1",",,,0","8",",,,0","9.23",",0","18.84",",,,0","-0.38",",,,0","",""
"USC00415410","1932-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","30.3","0","30.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","26",",0","2",",0","","","19320411",",,0","19320430","+,,0","19320427",",,0","1","","19320428",",,0","19320417","+,,0","-3.9",",0,11,","0",",,0,30,+","0",",T,0,27,","19.1",",,0,28,","32.8",",0,17,+","","","1677.1","0","","","","","72.2",",0","","","","","","","","","","","","","","","","","","","","","46.8",",,,0","0",",T,,0","16.94",",0","26.30",",,,0","7.57",",,,0","",""
"USC00415410","1932-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","85.0","0","54.7",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","19320517",",,0","19320531","+,,0","19320531","+,,0","2","","19320524",",,0","19320531","+,,0","7.2",",0,17,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,24,","32.2",",0,31,+","","","1689.4","0","","","","","12.3",",0","","","","","","","","","","","","","","","","","","","","","60.2",",,,0","0",",,,0","19.70",",0","27.00",",,,0","12.40",",,,0","",""
"USC00415410","1932-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","276.3","0","191.3",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","19320611","+,,0","19320630","+,,0","19320630","+,,0","4","","19320623",",,0","19320618",",,0","13.3",",0,11,+","0",",,0,30,+","0",",,0,30,+","43.4",",,0,23,","38.3",",0,18,","","","1689.4","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","143.7",",,,0","0",",,,0","24.71",",0","32.16",",,,0","17.26",",,,0","",""
"USC00415410","1932-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","500.1","0","223.8","2,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","23","1,0","","","19320715",",1,0","19320731","+,,0","19320731","+,,0","2","","19320722",",,0","19320731",",1,0","14.4","1,0,15,","0",",,0,31,+","0",",,0,31,+","20.8",",,0,22,","37.2","1,0,31,","","","0.0","0","","","","","0.0","1,0","","","","","","","","","","","","","","","","","","","","","48.3",",,,0","0",",,,0","26.04","2,0","33.35","1,,,0","18.73","1,,,0","",""
"USC00415410","1932-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","709.5","0","209.4",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","","","19320820",",,0","19320831","+,,0","19320831","+,,0","","","19320830",",,0","19320802",",,0","12.8",",0,20,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,30,","38.9",",0,02,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","80.1",",,,0","0",",,,0","25.09",",0","32.25",",,,0","17.92",",,,0","",""
"USC00415410","1932-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","770.3","0","60.8",",0","10",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","","","19320930",",,0","19320930","+,,0","19320930","+,,0","","","19320923",",,0","19320919",",,0","10.6",",0,30,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,23,","34.4",",0,19,","","","25.3","0","","","","","25.3",",0","","","","","","","","","","","","","","","","","","","","","86.5",",,,0","0",",,,0","19.52",",0","25.27",",,,0","13.76",",,,0","",""
"USC00415410","1932-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","783.3","0","13.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","22",",0","0",",0","","","19321026",",,0","19321031","+,,0","19321025",",,0","1","","19321025",",,0","19321017",",,0","-1.7",",0,26,","0",",,0,31,+","0",",T,0,25,","14.2",",,0,25,","30.6",",0,17,","","","139.2","0","","","","","113.9",",0","","","","","","","","","","","","","","","","","","","","","32.8",",,,0","0",",T,,0","15.08",",0","23.28",",,,0","6.88",",,,0","",""
"USC00415410","1932-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","783.3","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","8",",0","0",",0","","","19321116",",,0","19321130","+,,0","19321130","+,,0","","","19321123","+,,0","19321120","+,,0","-8.9",",0,16,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,23,+","27.8",",0,20,+","","","415.7","0","","","","","276.5",",0","","","","","","","","","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","9.12",",0","18.65",",,,0","-0.42",",,,0","",""
"USC00415410","1932-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","783.3","0","0.0",",0","6",",0","5",",0","1",",0","1","1,0","2",",0","0",",0","26",",0","6",",0","3",",0","0",",0","","","19321217",",,0","19321215",",1,0","19321215",",,0","1","","19321223",",,0","19321201",",,0","-15.0",",0,17,","102","1,,0,15,","102",",,0,15,","29.7",",,0,23,","23.3",",0,01,","","","945.4","0","","","","","529.7",",0","","","","","","","","","","","","","","","","","","","","","63.0",",,,0","158",",,,0","1.25",",0","7.40",",,,0","-4.91",",,,0","",""
"USC00415410","1933-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","0",",0","0",",0","","","19330112",",,0","19330131","+,,0","19330131","+,,0","","","19330107",",,0","19330110",",,0","-8.3",",0,12,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,07,","20.0",",0,10,","","","1300.5","0","","","","","355.1",",0","","","","","","","","","","","","","","","","","","","","","9.6",",,,0","0",",,,0","6.88",",0","15.28",",,,0","-1.52",",,,0","",""
"USC00415410","1933-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","3",",0","0",",0","1",",0","1",",0","3",",0","23",",0","3",",0","4",",0","0",",0","","","19330208",",,0","19330207",",,0","19330207",",,0","","","19330207",",,0","19330223",",,0","-27.2",",0,08,","76",",,0,07,","76",",,0,07,","9.4",",,0,07,","25.0",",0,23,","","","1685.4","0","","","","","384.9",",0","","","","","","","","","","","","","","","","","","","","","24.2",",,,0","94",",,,0","4.59",",0","14.06",",,,0","-4.89",",,,0","",""
"USC00415410","1933-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","3.6","0","3.6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","19",",0","0",",0","","","19330320",",,0","19330331","+,,0","19330331","+,,0","","","19330301",",,0","19330313",",,0","-5.6",",0,20,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,01,","29.4",",0,13,","","","1880.2","0","","","","","194.8",",0","","","","","","","","","","","","","","","","","","","","","0.5",",,,0","0",",,,0","12.17",",0","21.57",",,,0","2.76",",,,0","",""
"USC00415410","1933-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","10.3","0","6.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","25",",0","0",",0","","","19330406",",,0","19330430","+,,0","19330430","+,,0","","","19330423",",,0","19330418","+,,0","-4.4",",0,06,","0",",,0,30,+","0",",,0,30,+","1.5",",,0,23,","30.0",",0,18,+","","","1987.4","0","","","","","107.2",",0","","","","","","","","","","","","","","","","","","","","","1.5",",,,0","0",",,,0","14.98",",0","25.30",",,,0","4.67",",,,0","",""
"USC00415410","1933-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","92.6","0","82.3",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","19330505","+,,0","19330531","+,,0","19330531","+,,0","1","","19330520",",,0","19330519",",,0","1.7",",0,05,+","0",",,0,31,+","0",",,0,31,+","26.4",",,0,20,","36.7",",0,19,","","","2007.7","0","","","","","20.3",",0","","","","","","","","","","","","","","","","","","","","","75.4",",,,0","0",",,,0","20.33",",0","29.65",",,,0","11.02",",,,0","",""
"USC00415410","1933-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","312.0","0","219.4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","19330614",",,0","19330630","+,,0","19330630","+,,0","3","","19330626",",,0","19330629",",,0","10.6",",0,14,","0",",,0,30,+","0",",,0,30,+","2.8",",,0,26,","38.9",",0,29,","","","2007.7","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","5.3",",,,0","0",",,,0","25.65",",0","34.76",",,,0","16.53",",,,0","",""
"USC00415410","1933-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","597.9","0","285.9",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19330728","+,,0","19330731","+,,0","19330731","+,,0","2","","19330730",",,0","19330714",",,0","13.9",",0,28,+","0",",,0,31,+","0",",,0,31,+","21.3",",,0,30,","42.2",",0,14,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","34.5",",,,0","0",",,,0","27.55",",0","35.97",",,,0","19.14",",,,0","",""
"USC00415410","1933-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","839.8","0","241.9",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","19330830",",,0","19330831","+,,0","19330831","+,,0","","","19330823",",,0","19330810",",,0","16.7",",0,30,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,23,","37.8",",0,10,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","55.6",",,,0","0",",,,0","26.14",",0","33.08",",,,0","19.19",",,,0","",""
"USC00415410","1933-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1026.2","0","186.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","","","19330930","+,,0","19330930","+,,0","19330930","+,,0","1","","19330914",",,0","19330923",",,0","15.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","11.2",",,0,14,","36.1",",0,23,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","18.0",",,,0","0",",,,0","24.55",",0","31.55",",,,0","17.54",",,,0","",""
"USC00415410","1933-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1046.6","0","20.4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","","","19331027",",,0","19331031","+,,0","19331031","+,,0","","","19331014",",,0","19331024",",,0","2.8",",0,27,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,14,","32.8",",0,24,","","","21.0","0","","","","","21.0",",0","","","","","","","","","","","","","","","","","","","","","10.7",",,,0","0",",,,0","18.31",",0","27.59",",,,0","9.03",",,,0","",""
"USC00415410","1933-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1046.6","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","17",",0","0",",0","","","19331108",",,0","19331130","+,,0","19331130","+,,0","2","","19331102",",,0","19331114",",,0","-1.1",",0,08,","0",",,0,30,+","0",",,0,30,+","15.0",",,0,02,","29.4",",0,14,","","","230.3","0","","","","","209.3",",0","","","","","","","","","","","","","","","","","","","","","25.3",",,,0","0",",,,0","11.36",",0","19.86",",,,0","2.85",",,,0","",""
"USC00415410","1933-12","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1046.6","0","0.0",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","0",",0","12",",0","0",",0","","","19331227",",,0","19331231","+,,0","19331231","+,,0","","","19331229",",,0","19331210",",,0","-11.1",",0,27,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,29,","27.2",",0,10,","","","522.2","0","","","","","291.9",",0","","","","","","","","","","","","","","","","","","","","","1.6",",,,0","0",",,,0","8.92",",0","18.81",",,,0","-0.97",",,,0","",""
"USC00415410","1934-01","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","4",",0","0",",0","1","","19340108",",,0","19340131","+,,0","19340131","+,,0","","","19340126","+,,0","19340124",",,0","-11.1",",0,08,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,26,+","24.4",",0,24,","","","909.0","0","","","","","386.8",",0","","","","","","","","","","","","","","","","","","","","","1.6",",,,0","0",",,,0","5.85",",0","15.18",",,,0","-3.47",",,,0","",""
"USC00415410","1934-02","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","9",",0","0",",0","","","19340226",",,0","19340228","+,,0","19340228",",,0","","","19340210",",,0","19340203",",,0","-12.8",",0,26,","0",",,0,28,+","0",",T,0,28,","1.3",",,0,10,","26.7",",0,03,","","","1205.1","0","","","","","296.1",",0","","","","","","","","","","","","","","","","","","","","","1.6",",,,0","0",",T,,0","7.76",",0","17.13",",,,0","-1.61",",,,0","",""
"USC00415410","1934-03","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","0.0","0","0.0",",0","5",",0","2",",0","1",",0","1",",0","1",",0","0",",0","11",",0","0",",0","19",",0","0",",0","","","19340318",",,0","19340325",",,0","19340325",",,0","","","19340301",",,0","19340306",",,0","-7.2",",0,18,","51",",,0,25,","102",",,0,25,","29.5",",,0,01,","30.6",",0,06,","","","1432.8","0","","","","","227.7",",0","","","","","","","","","","","","","","","","","","","","","50.4",",,,0","107",",,,0","10.99",",0","20.77",",,,0","1.20",",,,0","",""
"USC00415410","1934-04","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","25.3","0","25.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","3",",0","","","19340428",",,0","19340430","+,,0","19340430","+,,0","2","","19340418",",,0","19340410",",,0","2.8",",0,28,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,18,","33.9",",0,10,","","","1487.3","0","","","","","54.5",",0","","","","","","","","","","","","","","","","","","","","","27.5",",,,0","0",",,,0","17.36",",0","26.47",",,,0","8.24",",,,0","",""
"USC00415410","1934-05","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","146.6","0","121.3",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","19340515",",,0","19340531","+,,0","19340531","+,,0","6","","19340523",",,0","19340529",",,0","5.0",",0,15,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,23,","37.2",",0,29,","","","1496.5","0","","","","","9.2",",0","","","","","","","","","","","","","","","","","","","","","31.9",",,,0","0",",,,0","21.95",",0","30.62",",,,0","13.28",",,,0","",""
"USC00415410","1934-06","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","417.1","0","270.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","","","19340604",",,0","19340630","+,,0","19340630","+,,0","2","","19340602",",,0","19340621",",,0","12.8",",0,04,","0",",,0,30,+","0",",,0,30,+","4.6",",,0,02,","41.1",",0,21,","","","1496.5","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","7.2",",,,0","0",",,,0","27.35",",0","36.22",",,,0","18.48",",,,0","",""
"USC00415410","1934-07","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","731.7","0","314.6",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","31",",0","","","19340701",",,0","19340731","+,,0","19340731","+,,0","1","","19340706",",,0","19340731",",,0","17.2",",0,01,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,06,","40.0",",0,31,","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","16.5",",,,0","0",",,,0","28.48",",0","37.08",",,,0","19.88",",,,0","",""
"USC00415410","1934-08","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1017.3","0","285.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","","","19340824",",,0","19340831","+,,0","19340831","+,,0","2","","19340824",",,0","19340821","+,,0","13.3",",0,24,","0",",,0,31,+","0",",,0,31,+","14.0",",,0,24,","38.3",",0,21,+","","","0.0","0","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","42.2",",,,0","0",",,,0","27.55",",0","35.18",",,,0","19.91",",,,0","",""
"USC00415410","1934-09","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1165.1","0","147.8",",0","4",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","","","19340926",",,0","19340930","+,,0","19340930","+,,0","2","","19340924",",,0","19340902",",,0","6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,24,","37.8",",0,02,","","","6.4","0","","","","","6.4",",0","","","","","","","","","","","","","","","","","","","","","47.2",",,,0","0",",,,0","23.05",",0","31.66",",,,0","14.43",",,,0","",""
"USC00415410","1934-10","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1214.4","0","49.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","2",",0","","","19341028",",,0","19341031","+,,0","19341031","+,,0","","","19341019",",,0","19341005",",,0","0.0",",0,28,","0",",,0,31,+","0",",,0,31,+","7.1",",,0,19,","36.1",",0,05,","","","34.4","0","","","","","28.0",",0","","","","","","","","","","","","","","","","","","","","","7.1",",,,0","0",",,,0","19.02",",0","28.27",",,,0","9.76",",,,0","",""
"USC00415410","1934-11","33.6897","-101.8219","989.1","LUBBOCK 9 N, TX US","1214.7","0","0.3",",0","6",",0","3",",0","0",",0","1",",0","1",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","19341130",",,0","19341129",",,0","19341129",",,0","","","19341121",",,0","19341107",",,0","-4.4",",0,30,","25",",,0,29,","25",",,0,29,","6.9",",,0,21,","31.1",",0,07,","","","230.6","0","","","","","196.2",",0","","","","","","","","","","","","","","","","","","","","","14.1",",,,0","25",",,,0","11.80",",0","19.85",",,,0","3.76",",,,0","",""
